Network,Metric,r,p,Stat,Df,confInt1,confInt2
SAL,density,0.1243884634226805,0.5364661141718604,0.6268103793922611,25,-0.26830826037759486,0.48163581574030834
SAL,strength,-0.038914180293988604,0.8471871589446578,-0.19471838966300312,25,-0.4128233426323908,0.34621965831328194
SAL,Cp,-0.046030924333837805,0.8196568104496732,-0.2303988409342274,25,-0.4187204667578424,0.3399292173544333
SAL,Lp,0.40885768638898506,0.03421662924584091,2.240075131672473,25,0.03414959950876986,0.6827860674081371
SAL,sigma,-0.17037264578288713,0.3955314210268426,-0.8645025112969495,25,-0.5169192026360792,0.2241539393050382
SUB,E.global,-0.31393138886796607,0.1107877360933395,-1.6532351365619453,25,-0.6199824901216517,0.07503400741546974
SUB,E.local,-0.24524418657325292,0.21758987136863456,-1.2648476868503276,25,-0.5719541865450446,0.14862066264553558
SUB,density,-0.32643034172989055,0.09655292788606969,-1.7267403688629817,25,-0.6284822817276824,0.06117187876470764
SUB,strength,-0.3842780754491276,0.04781395088604971,-2.0811895281228705,25,-0.6669034412361544,-0.004993284037884181
SUB,Cp,-0.06824005862458966,0.7352111234758878,-0.34199751317831106,25,-0.43692364394330124,0.3200741255604583
SUB,Lp,0.07608018378348182,0.706050671347003,0.38150663855716566,25,-0.31298258829637376,0.44327829486559245
SUB,sigma,0.28449499080012414,0.15036419956421265,1.4837887760750779,25,-0.10709750833745309,0.5996766706264703
VAN,E.global,-0.3482968637234958,0.07501203205681747,-1.8578125849789848,25,-0.6431809023558668,0.03655550348330602
VAN,E.local,-0.3277736342824071,0.0951089653479989,-1.73469940486537,25,-0.6293915018284648,0.05967313072071151
VAN,density,-0.3581587830907717,0.06659754286854118,-1.9180350340707761,25,-0.6497397056704195,0.02529843482051044
VAN,strength,-0.2119641886789517,0.2885075703726424,-1.0844627192676226,25,-0.5478492522861853,0.18277193836173164
VAN,Cp,-0.23364728338347898,0.24081941003316248,-1.2014920076065767,25,-0.5636180372576488,0.16062878908851425
VAN,Lp,-0.14925501423706108,0.45746293279130257,-0.7547289896908531,25,-0.5008606688757697,0.2446343657272383
VAN,sigma,0.027162211433679678,0.8952113211489062,0.1331162312848478,24,-0.3640197007848232,0.41019831632691084
WB,E.global,-0.20610230770955534,0.3023580272499031,-1.0531215866256147,25,-0.5435448841364505,0.18869020631057715
WB,E.local,0.22852204259315242,0.2515889907108549,1.1736669198300373,25,-0.16589883846677334,0.55991234282304
WB,density,0.05323340694900169,0.7920057453416436,0.266544969665716,25,-0.33352763555543935,0.4246568042669714
WB,strength,-0.13625970152174618,0.4979651894659838,-0.6877126995473986,25,-0.49085681224341393,0.25706525477566716
WB,Cp,0.29404270979801145,0.13655820959399803,1.538214503190614,25,-0.09678617589302484,0.6063076544504357
WB,Lp,-0.14440020016289973,0.47238700088796215,-0.7296481738757579,25,-0.4971343685705569,0.2492935215034534
WB,sigma,-0.01696374259667101,0.9330715071842496,-0.08483091969752023,25,-0.3944349993553364,0.36540579677662754
