Network,Metric,r,p,Stat,Df,confInt1,confInt2
DMN,strength,0.2931249506422003,0.355145666622111,0.969529917388662,10,-0.3375631954893637,0.7421743708354128
DMN,Cp,0.2402749240758295,0.45191381448787094,0.7827466840302788,10,-0.3869904138687012,0.7155116568604347
DMN,Lp,-0.7821832914896726,0.002643489514221907,-3.9699657063896305,10,-0.935943414227485,-0.37793550971989975
DMN,sigma,0.419697641869172,0.17438608048978224,1.4622156603741376,10,-0.2031312041907808,0.8007310501200943
FPN,E.global,0.13355723120232554,0.6790165965063446,0.42616299939789426,10,-0.476898002993288,0.657093479997757
FPN,E.local,0.1773680981896213,0.5813065725572626,0.5699235508127862,10,-0.4414717386851907,0.6818617537783154
FPN,density,-0.11269050000342809,0.7273180877080994,-0.35864315808619285,10,-0.6448852833052665,0.4931016054277904
FPN,strength,-0.07023062504141026,0.8282984169018607,-0.22263847976303439,10,-0.6191760603754264,0.5248242808983817
FPN,Cp,0.031992414756986734,0.9213760114430332,0.10122071218074419,10,-0.552045024125427,0.5949700843899102
FPN,Lp,0.46440332152729563,0.12826186548472965,1.658234807699355,10,-0.14928637012963689,0.8198081742158179
FPN,sigma,-0.6108961698175591,0.03484527202080299,-2.440062074643089,10,-0.8772418091100999,-0.05696678176414924
SAL,E.global,-0.10930145741952751,0.7352548048434968,-0.3477248994495477,10,-0.6428765332213504,0.4956942061108456
SAL,E.local,0.20267084293568427,0.5275652604909788,0.6544840389037822,10,-0.4200931170986501,0.6956582726799299
SAL,density,0.12661732151047295,0.6949679932358901,0.4036478307063378,10,-0.4823334853471062,0.6530635009039415
SAL,strength,0.06925604676352798,0.8306504676910142,0.21953396870545513,10,-0.5255335076708522,0.6185718113073855
SAL,Cp,0.2469236306060125,0.43910340228479416,0.8057924913007103,10,-0.38096440272672355,0.7189438127415004
SAL,Lp,-0.08709472285540426,0.7878183627598478,-0.2764682662064544,10,-0.6295300350647697,0.5124195727653101
SAL,sigma,0.2893057923549626,0.3617392139788762,0.9557356240373289,10,-0.34125552429402656,0.7402941112609981
SUB,E.global,0.19611601819480323,0.5412797630792339,0.6324551398173759,10,-0.42569852071569997,0.6921187681243374
SUB,E.local,0.18838770005493669,0.55763868075495,0.6065954660633512,10,-0.4322467040717647,0.6879147247710036
SUB,density,0.18219854192067392,0.5708832010992564,0.5859704927843971,10,-0.43744398442444504,0.6845236066353724
SUB,strength,-0.017518510491872575,0.9569056770253311,-0.05540689715907276,10,-0.5855332340437357,0.5620337383639855
SUB,Cp,0.23481805458199365,0.4625586948807485,0.7639195828578801,10,-0.39189649920940134,0.7126774979127088
SUB,Lp,0.14398488673650034,0.6552759113296326,0.460114637327108,10,-0.4686421082733188,0.6630930316197957
SUB,sigma,-0.03325535178062307,0.9182812145260967,-0.10522085495311363,10,-0.5957862101394995,0.5511654227625427
VAN,E.global,-0.29277261661164394,0.3557512639499655,-0.9682552223092727,10,-0.742001204154796,0.3379046435475591
VAN,E.local,-0.13842871274145546,0.6678908228724006,-0.44200547758407965,10,-0.6599045664452997,0.47305446149968244
VAN,density,-0.2722329739917424,0.3919902277151328,-0.8946665839125947,10,-0.7318016078048732,0.35752682677053993
VAN,strength,-0.5852397628599899,0.04560088067990134,-2.2823791429765152,10,-0.8677051956736433,-0.01707217960069115
VAN,Cp,-0.1518618962386225,0.6557834604894934,-0.4609317026446311,9,-0.6889727610289136,0.492916942393699
VAN,Lp,-0.15429162654885412,0.6320948435102549,-0.4938263611890887,10,-0.6689581905664211,0.4603754108476233
VAN,sigma,-0.1468739887021104,0.8531260112978896,-0.20998846740439875,2,-0.9709088470887259,0.9480367182064532
WB,E.global,0.13710027087812138,0.6709188239523964,0.4376820793511394,10,-0.4741048996862439,0.6591394346326596
WB,E.local,0.27519612814695177,0.38664985046111056,0.9051979761822755,10,-0.35472994041050415,0.7332858721433676
WB,density,0.17427846916615436,0.5880124460378225,0.5596820557343063,10,-0.44403494355103784,0.6801521550480499
WB,strength,0.0799246979204006,0.8049759720626247,0.25355523420805687,10,-0.5177243735329267,0.6251513039252546
WB,Cp,0.3688681717168769,0.23802828817758206,1.254961287687314,10,-0.2600937399352194,0.778059276880628
WB,Lp,-0.24538621339258013,0.44204991733125176,-0.8004528669029668,10,-0.7181522169937344,0.38236258806509044
WB,sigma,0.27482437557116846,0.38731778934740835,0.9038752020770876,10,-0.3550814528663129,0.7330998979257446
