Network,Metric,r,p,Stat,Df,confInt1,confInt2
FPN,density,0.12615873581077897,0.6960261438176589,0.4021622008587048,10,-0.4826910151619609,0.6527961475683349
FPN,strength,-0.09532508950825215,0.7682300101252908,-0.30282339969122973,10,-0.6345141968491573,0.5062733357882826
FPN,Cp,0.007569044980389159,0.9813744761565495,0.02393610751520354,10,-0.5688033897685602,0.5789557435747233
FPN,Lp,-0.047046321953537064,0.8845629396313502,-0.14893845115075088,10,-0.6046231382692069,0.5414751012647738
FPN,sigma,-0.19820898411904642,0.5368844961147001,-0.639479250134669,10,-0.6932515359491951,0.4239138778373128
SAL,E.global,-0.4365855942975552,0.15589619718988548,-1.5345804968360828,10,-0.8080295956524521,0.18322414836745587
SAL,E.local,-0.5617315492916306,0.05734274679924154,-2.1471160594125376,10,-0.858780630688875,0.0179599825481232
SAL,density,-0.5778576950853945,0.04908596360197319,-2.2390178006996178,10,-0.8649221740363907,-0.005919024772442697
SAL,strength,-0.5793689502528726,0.04835773850072189,-2.2478263341446896,10,-0.8654933541710044,-0.008190770949913823
SAL,Cp,-0.6512122601121167,0.021799732925071126,-2.713566759212272,10,-0.8918144754923107,-0.12344653502418707
SAL,Lp,0.4826070872147571,0.11203292275519729,1.7424905107555995,10,-0.12626640939004705,0.8273565876498803
SAL,sigma,-0.47643815628308456,0.11737130943205092,-1.7136215337897032,10,-0.8248124393899,0.13414161983800232
SUB,E.global,0.16215931236324843,0.6146005911889787,0.5196708269829258,10,-0.4539924248553537,0.6733926574671703
SUB,E.local,-0.2455980886751073,0.44164328687615995,-0.8011883507898917,10,-0.7182613815059294,0.3821700713067919
SUB,density,0.06807665090607648,0.8334985314216143,0.21577785672303987,10,-0.526390681579848,0.617839703179849
SUB,strength,0.00454963135649391,0.9888039505846073,0.014387346504301983,10,-0.5708424786525236,0.5769448219028808
SUB,Cp,-0.26740227335145905,0.40077639706457957,-0.8775564667943975,10,-0.7293724933089347,0.36206237621465726
SUB,Lp,0.09570696475682082,0.7673240678641933,0.30404771167850225,10,-0.5059866692523108,0.6347443701279888
SUB,sigma,-0.3831591669096149,0.21891418436208301,-1.3117666433055304,10,-0.7845431466127387,0.24450889663965025
VAN,E.global,-0.08044731945494081,0.8037225940180345,-0.2552239772875176,10,-0.6254716325363103,0.51733925428957
VAN,E.local,-0.0421079768928015,0.8966194910367533,-0.13327532108129325,10,-0.6014744607115843,0.5449631297533223
VAN,density,-0.17724328213298823,0.5815768949271485,-0.5695094759622625,10,-0.6817927953968441,0.4415754841922479
VAN,strength,0.11158417303967881,0.7299063052324761,0.35507760220587803,10,-0.4939491246445536,0.6442303495984868
VAN,Cp,-0.012427680163517685,0.9710709705736971,-0.03728591995534542,9,-0.6077717222555404,0.5918596797788722
VAN,Lp,-0.025184227549569633,0.9380755714416358,-0.07966478768495774,10,-0.5905504599558925,0.5567644558640016
VAN,sigma,-0.9414002078250072,0.058599792174992754,-3.9471507550978955,2,-0.9988028519071324,0.20672450183234142
WB,E.global,-0.14195712473267227,0.6598704292237398,-0.45350053149163266,10,-0.6619315592606339,0.4702559754643677
WB,E.local,-0.3282424566567707,0.29757263465561123,-1.098878811185463,10,-0.7591384291627468,0.3026771399685305
WB,density,-0.04693068081277214,0.8848450201933964,-0.14857154728390207,10,-0.604549604462848,0.5415570126927953
WB,strength,0.037115999054264485,0.90882741147854,0.11745202332566691,10,-0.5484685082872025,0.598273826054619
WB,Cp,-0.2736504541686726,0.3894308852499987,-0.8997010166093673,10,-0.7325121777442853,0.3561902918612059
WB,Lp,0.24589294992749272,0.4410776897266182,0.802212107741052,10,-0.3819020600851433,0.71841326416589
WB,sigma,0.07315524496830053,0.8212479657746012,0.23195871509861243,10,-0.5226909850853972,0.6209854621272873
